f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,treatment,exposure,visit,conversion
1,1,0.364844,1,0.445929,0.922295,3,8.142405,0,2.364719,0.856857,0.192802,1,1,0,0
2,3,0.258079,2,0.523461,0.252138,1,1.226075,1,1.757997,0.7615,0.300799,1,1,0,0
0,0,0.81685,0,0.759584,0.57418,1,-1.0,0,3.432883,1.638164,4.022763,0,0,0,0
3,1,11.267872,0,0.967191,0.598493,-1,3.29162,-1,1.128536,2.092402,0.547972,1,1,0,0
0,3,-1.0,1,1.927213,0.373732,4,1.755704,3,1.390167,0.90439,0.586285,0,0,0,0
3,3,5.449983,1,1.314092,3.005764,1,5.242374,0,1.374507,1.569111,0.637756,1,1,0,0
3,2,0.775353,0,3.187393,2.767631,0,0.113844,4,-1.0,-1.0,0.725993,0,0,0,0
2,3,-1.0,3,0.732053,3.721076,1,0.159394,2,-1.0,0.989095,0.631768,0,0,0,0
0,0,7.950674,1,1.293256,0.828744,0,5.628407,0,26.308886,-1.0,1.153134,0,0,0,0
1,3,0.8964,2,1.410359,0.648166,0,0.523391,2,4.998665,1.836248,3.500024,1,1,0,0
0,1,0.583177,0,1.27855,2.233533,1,1.118258,2,0.458459,-1.0,0.447747,0,0,0,0
1,0,0.267721,0,3.603445,1.137022,4,5.757931,0,-1.0,0.598611,0.553709,1,1,1,0
0,0,0.734137,3,2.233957,1.13147,3,1.220976,3,1.05357,0.288373,1.03257,1,1,0,0
4,1,1.085344,2,0.267295,-1.0,1,5.417361,0,2.954495,5.070776,4.81406,1,1,1,0
2,0,7.621351,-1,-1.0,2.130836,2,0.67825,1,0.962089,0.369877,0.744182,0,0,0,0
1,1,0.273905,-1,0.986123,1.866332,0,1.851312,0,6.614053,-1.0,0.406963,0,0,0,0
1,0,1.061478,1,8.598098,0.994598,0,1.059858,-1,0.458292,0.244982,0.132732,1,1,0,0
1,0,0.162951,0,0.719074,2.261092,0,4.439908,3,1.252288,1.054438,0.467217,1,1,0,0
2,2,0.652618,3,0.37438,1.825223,3,0.769807,0,0.897067,0.488207,0.41997,0,0,1,0
1,1,1.365329,-1,1.550109,0.498234,0,-1.0,1,-1.0,1.138094,0.303731,0,0,0,0
4,1,1.669598,2,1.643759,0.80269,3,0.626492,0,2.225363,1.407072,1.07287,1,1,1,0
1,2,1.802227,3,-1.0,0.365027,2,0.654913,3,3.282597,0.535805,0.768757,0,0,0,0
-1,3,1.487957,3,0.802309,4.315611,0,0.523536,0,0.883438,0.398635,4.162171,0,0,0,0
3,3,1.786792,1,2.582877,2.656954,0,0.502217,3,3.517647,2.486493,-1.0,0,0,0,0
0,1,1.046801,2,-1.0,0.443119,2,3.070122,4,1.411965,1.347709,2.741636,0,0,1,0
4,2,0.350685,3,0.711092,1.856839,4,4.087034,2,3.895102,0.068834,0.842635,0,0,0,0
0,0,0.156977,2,0.593244,1.321269,2,1.47983,0,4.480102,-1.0,0.41543,0,0,0,0
3,0,0.578864,0,2.98588,0.50361,1,0.523442,1,1.018475,-1.0,1.856849,0,0,0,0
1,1,0.874052,1,1.330419,-1.0,2,0.557646,1,-1.0,0.852585,0.323402,0,0,0,0
3,3,3.504093,0,0.34473,2.359347,1,0.125819,2,1.225908,1.224849,3.181811,0,0,1,1
3,0,0.904293,0,0.381171,-1.0,-1,1.461825,2,2.692968,0.842403,0.473401,0,0,0,0
3,0,0.821545,4,6.510493,-1.0,2,0.505236,2,0.222007,0.533438,2.096677,1,1,0,0
3,0,-1.0,0,2.95417,1.098877,2,4.354023,1,-1.0,2.77857,1.456831,0,0,0,0
1,3,0.76337,0,2.319961,0.788369,1,0.252054,3,1.979008,1.377801,0.378677,1,1,1,0
0,2,2.249127,1,1.012322,-1.0,2,0.553025,0,-1.0,-1.0,3.355306,0,0,0,0
1,0,7.237918,2,4.519825,0.832799,1,0.908862,1,0.355524,0.42863,6.824109,0,0,0,0
0,2,8.942235,1,0.33174,0.557159,0,1.59238,3,0.541709,0.466651,0.472667,0,0,0,0
2,1,-1.0,0,2.123292,0.396221,1,6.067494,0,0.919902,0.706504,0.51969,0,0,0,0
1,2,1.400588,0,0.641932,0.032463,4,0.253997,2,0.724836,1.035811,1.071122,1,1,0,0
-1,0,4.849406,0,0.779663,2.085147,2,0.739384,3,0.738675,1.511927,2.381337,1,1,0,0
2,3,0.860741,1,2.066361,0.194373,0,0.239747,2,0.264187,0.438969,3.40233,0,0,1,0
3,1,1.972284,0,0.866271,0.414844,3,2.20329,0,5.869472,0.257596,-1.0,0,0,0,0
0,2,0.321371,4,0.647459,1.339697,0,0.52367,0,0.544507,1.482149,1.147806,0,0,0,0
3,0,0.732832,1,0.609475,0.725056,0,0.901853,1,0.149117,2.290809,0.703378,1,1,0,0
4,1,3.177563,0,0.137196,8.578828,0,-1.0,0,3.111959,5.529823,0.661704,0,0,0,0
1,1,0.487631,2,2.145137,0.221078,2,1.123318,-1,0.460664,1.498924,0.587652,0,0,0,0
2,1,-1.0,1,0.365448,9.381326,1,0.855328,2,0.297573,0.481941,0.255754,0,0,0,0
3,0,0.207171,2,6.413527,-1.0,1,0.378446,0,1.969948,1.84165,2.370661,0,0,0,0
0,3,7.431802,0,0.750052,2.482079,2,1.088608,4,0.595203,0.859991,1.107343,1,1,0,0
1,0,3.536113,2,3.704098,4.217794,1,0.451858,2,1.183512,0.260481,4.599014,0,0,0,0
1,2,1.206954,3,0.163813,1.498721,3,2.258189,0,0.530701,0.952693,2.280296,1,1,0,0
0,3,1.661155,4,2.07816,-1.0,0,1.059094,1,0.629435,1.326593,0.6702,0,0,1,0
1,2,1.485718,0,2.68735,1.67339,3,0.353546,0,0.370621,4.193675,0.31942,0,0,0,0
0,2,3.992077,1,3.682396,0.227484,2,11.099229,-1,0.297002,-1.0,6.471331,0,0,1,0
0,2,0.595234,1,0.216961,0.58957,2,5.253276,1,32.186576,0.44249,-1.0,0,0,0,0
0,1,2.079791,4,0.495237,0.924888,1,-1.0,3,0.436928,0.151539,0.71043,1,1,0,0
-1,3,2.937082,4,1.779816,0.402097,2,0.709713,1,0.231582,0.292559,0.721606,0,0,1,0
1,0,3.371393,0,1.160025,2.575502,0,0.433794,3,3.097077,-1.0,0.523572,0,0,0,0
-1,2,0.104416,0,1.340925,0.807544,3,2.240052,0,1.305409,5.292298,0.426838,0,0,1,0
1,2,0.54921,1,0.697476,1.505776,0,3.028381,-1,-1.0,0.826153,0.294859,0,0,1,0
1,1,0.360894,0,4.715234,0.990631,0,1.217412,4,0.613905,0.914298,0.484047,0,0,1,1
1,1,1.161356,1,13.578198,1.134485,2,0.121999,1,0.665961,3.007745,0.950091,0,0,0,0
1,1,0.133183,0,1.109578,0.411944,2,0.374897,3,0.742759,1.826931,1.357568,1,1,0,0
0,3,0.1293,2,1.573687,0.309115,0,1.525778,3,3.115958,0.76945,0.591577,0,0,0,0
2,4,8.759116,4,1.057855,0.85747,4,0.516762,4,0.780075,3.147061,0.588496,0,0,0,0
0,1,1.854638,-1,3.611248,0.380559,-1,0.255378,1,3.139213,0.50459,0.352604,0,0,0,0
2,2,1.128635,1,-1.0,-1.0,2,0.772861,1,0.947749,1.327985,1.182397,1,1,0,0
2,4,1.438603,2,0.344252,0.252477,1,0.038905,3,0.814529,0.285002,1.049283,1,1,0,0
0,0,1.157591,3,0.541885,10.350163,2,0.547,3,0.360113,1.297204,-1.0,0,0,0,0
0,0,-1.0,0,0.364475,1.352595,1,0.653101,1,8.539705,2.766941,0.582038,0,0,0,0
3,2,0.531292,2,-1.0,1.071787,1,1.363966,3,1.015091,2.39002,0.402237,0,0,1,0
1,3,1.205163,1,1.887611,0.582593,4,-1.0,0,0.998779,-1.0,0.980641,1,1,0,0
0,3,1.255359,0,-1.0,1.928844,-1,1.45894,3,6.416474,17.953275,1.682983,0,0,0,0
-1,1,0.351039,1,0.508875,0.815238,4,2.452846,0,-1.0,0.76524,0.411853,0,0,0,0
0,0,3.585805,0,-1.0,1.350499,0,0.845371,0,-1.0,0.405049,0.533882,0,0,0,0
2,1,0.640391,2,2.471735,2.320594,0,0.233263,1,1.06155,1.57782,0.293862,1,1,0,0
-1,0,2.766054,0,2.221334,-1.0,0,1.045186,1,0.461119,0.414645,0.309814,0,0,0,0
0,0,1.121776,1,0.653406,3.455134,1,-1.0,1,3.37623,0.322095,0.578859,1,1,0,0
0,3,5.122204,0,1.35777,1.712306,1,0.257461,1,0.242597,0.776932,0.431143,0,0,0,0
0,0,0.352968,3,1.1173,0.386251,1,1.784283,1,0.376536,7.244762,2.226468,1,1,0,0
1,3,0.337983,1,0.392091,0.124957,2,-1.0,0,0.459762,1.99179,1.030413,0,0,1,1
0,1,0.404261,2,-1.0,1.234954,3,1.974291,3,1.285642,1.463007,-1.0,1,1,0,0
2,2,-1.0,2,1.509782,1.252903,2,0.274677,1,0.984287,-1.0,3.579545,0,0,0,0
0,0,4.671445,1,1.217076,6.861526,3,0.747855,1,0.155254,0.536375,1.015304,0,0,0,0
1,1,4.918943,0,-1.0,0.890617,0,0.568916,2,10.149237,4.18941,0.134819,0,0,0,0
-1,0,0.099264,2,2.205652,1.454253,0,-1.0,4,2.137921,0.763404,1.489416,0,0,1,0
3,-1,1.283649,0,4.478923,2.175321,3,1.811829,2,0.612027,8.979454,3.139857,0,0,0,0
2,3,0.040238,0,0.460287,1.670976,1,0.438566,0,-1.0,1.565254,1.882233,0,0,1,0
1,1,2.214511,2,1.878054,2.32552,2,0.854196,3,1.563595,-1.0,1.417296,0,0,0,0
2,0,3.059249,0,2.115305,-1.0,0,3.778823,-1,0.718824,0.730536,0.780398,0,0,0,0
1,4,0.960555,1,0.731886,0.376677,0,4.450514,1,1.482696,0.93702,0.307887,0,0,0,0
1,1,1.087609,1,1.1296,0.75536,2,0.25441,-1,1.500211,0.234144,1.869303,0,0,0,0
0,0,1.076418,1,0.750843,-1.0,3,3.729211,1,2.978499,-1.0,0.822617,0,0,0,0
3,2,0.456374,2,8.236623,0.961193,4,3.454397,1,1.071501,-1.0,1.366416,0,0,0,0
1,4,1.539882,2,1.110547,0.517067,1,1.195558,1,1.379383,0.773993,0.555942,0,0,0,0
0,0,0.793416,2,1.570674,1.380179,1,0.913237,2,0.811503,-1.0,7.384404,0,0,0,0
1,0,2.535249,2,0.767986,0.767153,3,0.576699,0,0.648288,-1.0,1.270032,1,1,0,0
1,4,0.892591,0,0.61901,0.362246,1,0.285531,0,0.463239,7.612308,-1.0,1,1,0,0
3,0,0.422729,1,0.271987,3.709351,1,-1.0,0,0.447516,4.625444,0.320992,1,1,0,0
2,0,0.215269,1,3.003771,1.086019,4,0.843617,0,0.628232,1.204129,0.24692,0,0,1,0
3,2,0.155041,1,2.156394,2.369926,3,1.54484,1,0.789888,-1.0,1.860179,0,0,0,0
0,3,3.715485,-1,0.740006,1.201432,4,1.582191,2,2.734345,0.21582,0.558643,0,0,0,0
1,1,0.632681,3,0.406419,1.590415,0,12.402546,0,0.684347,1.130539,0.637682,0,0,0,0
1,-1,1.402946,0,-1.0,-1.0,1,3.309125,-1,0.717049,0.456925,0.581097,0,0,0,0
0,2,5.94904,0,0.607929,3.589825,3,1.727917,0,0.746489,1.167889,0.335523,0,0,0,0
0,0,0.569609,0,0.800881,2.407723,0,0.118013,1,0.953227,1.337294,0.748119,0,0,0,0
3,-1,0.533937,0,-1.0,0.981336,3,1.480396,0,-1.0,2.048129,1.058011,1,1,0,0
0,1,0.876199,0,1.242431,1.33376,0,4.865977,0,0.684447,0.309892,0.365457,0,0,0,0
1,0,1.02987,1,1.267445,2.725375,3,0.652489,0,-1.0,-1.0,1.393651,1,1,1,0
0,2,6.60318,3,2.988354,0.689354,2,8.9413,2,1.418643,0.730381,0.294197,0,0,0,0
0,1,4.786601,2,0.86007,0.205342,0,1.722651,3,1.064041,1.29758,0.643398,1,1,0,0
0,0,1.860556,0,0.716367,0.702392,1,1.342529,0,-1.0,1.223338,1.439949,1,1,0,0
-1,0,4.260616,1,0.210818,1.164614,2,0.371291,1,1.688204,13.171725,0.986432,1,1,0,0
3,1,0.836759,1,3.007054,0.968081,2,4.498303,0,-1.0,-1.0,0.193735,0,0,0,0
-1,3,1.348732,3,2.442014,3.734322,1,-1.0,3,0.360395,3.03507,0.061651,0,0,0,0
1,2,0.739698,3,1.029155,0.38293,3,0.568716,3,0.581816,2.882678,1.762924,0,0,0,0
0,-1,0.275169,4,0.264681,-1.0,1,0.152426,0,0.798892,0.400397,1.99415,0,0,0,0
1,0,3.333006,1,0.29685,0.347133,1,-1.0,1,1.087706,-1.0,1.548631,0,0,0,0
1,0,1.701821,2,0.578622,1.535323,0,1.799781,-1,4.019784,5.821596,0.796722,1,1,0,0
3,0,1.018238,0,2.62538,0.217396,4,1.010254,1,1.877927,0.53678,-1.0,1,1,0,0
0,0,0.997535,2,1.336879,-1.0,0,2.096449,1,1.183966,0.545774,0.898844,0,0,0,0
1,0,0.221748,0,-1.0,0.393417,1,1.907875,1,-1.0,1.127422,1.795382,1,1,0,0
0,3,0.37626,1,1.498121,0.461579,3,0.693838,2,0.722255,1.669201,0.875052,1,1,0,0
1,4,1.399553,2,0.432079,5.872176,0,0.456194,-1,0.321581,-1.0,1.453497,0,0,0,0
2,-1,0.589127,0,0.593207,3.430067,1,0.179915,-1,0.121543,-1.0,3.722004,1,1,1,0
1,0,0.804356,0,2.642533,1.12661,0,0.837213,3,0.279353,2.185514,0.380202,0,0,1,0
1,3,0.900634,0,2.150078,-1.0,3,0.27032,1,3.224713,0.148374,-1.0,0,0,0,0
1,1,-1.0,0,2.983508,-1.0,2,1.176646,1,0.490803,0.959499,-1.0,1,1,0,0
1,0,0.379873,0,0.977132,0.821748,3,0.851788,1,0.591733,-1.0,0.674695,0,0,0,0
3,3,-1.0,0,2.418203,1.280923,3,0.66896,-1,2.776101,1.983279,0.90374,0,0,0,0
3,2,0.86371,0,0.556473,-1.0,2,2.847713,2,0.071224,0.49166,0.414934,1,1,0,0
-1,0,1.856343,0,0.772931,0.140451,2,0.37293,1,0.556542,0.35963,0.197096,0,0,0,0
3,1,0.193276,-1,0.721594,0.527273,1,0.157555,0,0.333563,0.335693,0.270758,0,0,0,0
1,0,0.976239,1,1.024152,0.934191,1,0.798202,1,1.341218,-1.0,1.558234,0,0,0,0
2,2,1.324643,0,0.276238,1.139648,2,0.477141,-1,1.745253,2.738078,0.512566,0,0,0,0
1,1,0.371733,1,0.798512,0.271551,4,1.129267,1,1.773864,1.152432,-1.0,1,1,0,0
0,-1,4.145991,3,4.270186,1.385883,1,0.401079,0,4.518673,-1.0,1.050705,0,0,0,0
3,0,0.679964,2,0.335368,1.034316,1,1.522765,0,1.740192,-1.0,2.477499,1,1,1,0
0,1,0.903698,0,0.264657,5.297938,1,0.377993,1,1.282665,0.386013,0.752905,0,0,0,0
4,1,0.851063,2,0.286881,2.719072,1,0.373924,4,11.39742,0.478554,1.279441,0,0,0,1
1,1,0.170201,2,14.322897,0.763948,0,-1.0,-1,0.119082,0.691691,-1.0,0,0,0,0
2,1,2.742177,2,1.591779,0.821955,1,-1.0,4,9.031413,0.449994,0.851422,0,0,0,0
2,2,0.384613,2,0.763177,2.757975,1,0.305115,2,5.708377,-1.0,0.376203,1,1,0,0
3,3,0.78937,3,1.070708,1.327934,2,0.386039,2,0.862046,4.708513,0.868311,0,0,0,0
2,4,1.817862,3,1.255632,0.253819,1,0.688793,2,0.4931,0.151397,1.136062,0,0,0,0
2,3,4.309851,2,0.527055,8.115622,2,0.318873,1,-1.0,0.553452,0.791229,0,0,0,0
0,3,0.339619,1,0.596178,0.371625,3,0.74981,2,0.749365,0.805911,0.654957,0,0,0,0
1,2,0.639874,2,0.85412,11.928966,-1,-1.0,1,3.308042,3.414266,1.308841,1,1,1,0
0,3,3.984527,3,0.484443,1.534117,2,0.39969,2,0.084858,-1.0,0.668165,0,0,0,0
2,1,1.589968,0,0.672378,0.529702,0,1.915614,0,7.461342,0.754618,-1.0,0,0,0,0
1,1,1.956528,-1,1.423461,-1.0,-1,0.360457,0,0.999068,0.476546,0.348934,1,1,0,0
2,1,0.349542,0,0.368928,2.174425,2,3.475256,3,3.243959,3.149589,1.658337,0,0,1,0
0,1,0.684402,1,13.598363,0.212182,1,-1.0,4,0.292409,0.446362,0.958595,1,1,0,0
0,0,0.845493,3,2.123693,1.429457,0,-1.0,1,2.061928,1.235097,0.619021,0,0,0,0
2,-1,0.424054,0,-1.0,6.914583,0,1.714918,0,1.472167,0.844177,-1.0,0,0,1,0
0,1,0.187389,1,0.083919,0.320562,0,1.035046,4,1.757721,1.616161,10.348819,1,1,1,0
0,0,0.600196,0,-1.0,2.091864,0,2.138047,2,0.500674,4.811975,0.048968,1,1,0,0
0,1,3.874002,1,1.982504,0.444147,4,0.135192,1,0.682047,2.024848,0.468456,0,0,0,0
-1,0,1.060959,0,1.633083,-1.0,1,1.67674,2,0.290817,0.879047,0.617337,0,0,0,0
2,0,3.952273,1,0.895074,1.068037,2,0.594951,1,2.147046,5.342569,2.510655,0,0,0,0
1,0,1.196046,1,0.548021,0.981117,3,1.0383,1,3.828798,4.854057,0.730116,0,0,0,0
0,1,0.46547,-1,0.404893,3.344403,3,0.915605,3,1.326195,3.125272,1.199559,0,0,1,0
1,1,3.588086,-1,0.668591,1.868792,3,3.844394,0,0.068607,1.325826,0.643269,1,1,0,0
3,3,1.236551,0,0.363353,0.447227,-1,0.155595,0,-1.0,0.4625,6.31956,0,0,0,0
2,2,2.616503,2,0.671073,5.972188,1,5.023337,0,1.12652,0.093852,-1.0,0,0,0,0
0,1,0.343582,0,3.784641,0.215278,-1,-1.0,1,0.070341,1.235452,-1.0,1,1,0,0
0,1,2.8257,0,0.462439,1.317449,2,1.164319,0,0.182086,2.168409,2.021275,1,1,1,0
0,1,2.912143,0,1.842054,0.439172,0,0.238467,0,0.348657,0.262601,-1.0,0,0,0,0
2,3,1.336116,-1,2.14561,0.225999,2,0.187858,0,0.999591,1.515105,6.213119,0,0,0,0
3,0,0.446229,4,0.339731,0.321685,2,0.570669,0,0.360055,0.640546,3.863119,1,1,0,0
0,0,-1.0,0,0.430257,0.951953,4,1.887217,1,0.410677,-1.0,1.342307,0,0,0,0
0,3,1.842809,0,2.912301,1.41868,1,0.994015,0,-1.0,0.539804,0.789201,0,0,1,0
0,1,-1.0,0,0.396229,2.88329,2,1.782898,2,3.278496,0.483814,0.529939,0,0,0,0
-1,0,1.824093,1,0.944135,-1.0,0,0.231458,2,2.584373,0.940742,2.415939,0,0,0,0
0,0,2.751774,2,7.690485,1.320073,1,1.0454,0,0.194758,-1.0,-1.0,0,0,0,0
3,4,0.522857,0,-1.0,0.641983,0,2.990323,2,2.567676,2.615786,0.74698,1,1,0,0
2,3,0.315034,3,1.088968,2.826438,1,4.271166,-1,0.619464,1.020448,1.567065,0,0,0,0
1,2,0.963157,1,2.31806,0.540835,3,0.28537,4,7.117475,0.318357,1.657721,0,0,0,0
0,1,0.719108,4,0.945613,0.202784,0,0.703335,0,1.297289,0.540328,2.435216,0,0,1,0
0,1,2.194263,2,2.768296,2.557452,1,0.711203,3,3.374997,1.804392,0.459081,0,0,0,0
2,-1,-1.0,1,0.129217,3.758094,0,0.534531,1,1.74394,0.739757,1.558863,1,1,0,0
3,-1,2.774254,3,0.869997,0.439634,0,2.478789,0,1.541624,2.033824,9.430036,0,0,0,0
2,0,-1.0,3,0.124141,7.105173,1,17.663059,0,0.692054,-1.0,1.100681,1,1,0,0
1,3,1.000305,0,1.175102,1.791498,0,0.328337,1,3.344974,0.755998,1.574028,1,1,0,0
0,0,1.062618,1,0.78964,1.54336,2,1.529236,1,2.537032,0.930342,1.460518,0,0,0,1
-1,0,0.46415,4,3.899038,0.596494,0,1.343842,2,0.718155,9.27114,1.739368,0,0,0,0
3,2,0.5812,0,-1.0,2.765686,0,1.37298,2,0.643806,0.482897,0.314288,1,1,0,0
0,1,0.664755,0,0.590912,0.217756,1,3.792393,0,-1.0,1.871114,7.749711,0,0,0,0
-1,4,4.233123,1,0.666166,0.711919,2,1.45251,1,2.264948,1.602338,1.105149,0,0,0,0
2,0,0.930651,3,1.463303,0.480387,0,0.118091,1,1.266611,5.741954,1.723963,0,0,0,0
2,1,0.266555,3,0.564079,-1.0,2,0.237681,1,1.333307,3.894538,1.092083,0,0,0,0
2,4,1.290919,4,0.968146,2.370231,3,0.344059,-1,0.697327,0.629671,2.568559,0,0,0,0
3,4,2.284827,1,3.731081,1.406548,2,0.473044,3,4.296482,0.350181,0.605412,0,0,0,0
2,0,0.974909,0,0.436429,2.236007,0,0.869722,-1,0.225619,0.242743,0.270585,1,1,1,0
0,1,-1.0,2,0.639113,0.75707,2,0.806777,2,2.186141,1.266141,0.889139,1,1,0,0
1,2,2.176044,3,0.735333,2.678025,2,0.161476,1,2.66959,2.756075,1.614947,0,0,0,0
4,0,-1.0,0,23.525229,1.080195,0,0.200147,1,0.728021,3.138718,0.707074,0,0,1,0
0,-1,0.576124,0,1.8372,0.623662,3,0.120154,1,0.234604,0.770209,0.510987,0,0,0,0
1,4,1.253859,0,3.102066,0.527879,4,0.211398,1,1.465964,-1.0,1.41687,0,0,1,0
1,0,0.188966,2,2.155722,-1.0,3,2.69437,3,3.308482,4.162228,0.395515,1,1,0,0
1,0,1.399838,3,2.305722,3.203908,3,0.763034,1,5.882471,0.466174,2.662745,1,1,0,0
2,0,0.171773,2,1.605722,-1.0,2,0.385697,0,1.929207,0.084135,0.731757,1,1,0,0
4,4,2.782733,-1,1.440902,18.678421,2,0.146963,3,-1.0,3.168309,1.644486,1,1,0,0
0,0,2.477559,0,0.234396,0.71561,2,0.363192,3,2.000317,0.31337,-1.0,0,0,0,0
0,1,1.656623,4,-1.0,0.513352,3,1.835254,1,1.649596,0.747825,3.870658,0,0,0,0
0,1,0.508709,3,0.897319,-1.0,2,1.609082,2,1.379686,1.578683,1.598183,0,0,1,1
3,2,-1.0,1,1.725397,2.611609,1,0.776885,0,0.412864,0.629909,1.847148,0,0,0,0
2,0,0.598471,-1,0.931593,2.07472,1,-1.0,1,1.819326,2.945677,0.275097,0,0,0,0
0,0,0.356716,0,2.145053,4.719864,3,0.17012,0,-1.0,14.459149,0.472559,0,0,0,0
3,4,0.712666,3,2.559809,0.39986,0,0.460217,0,11.332381,0.446175,1.220282,0,0,0,0
3,4,2.010263,3,0.054358,2.04698,2,1.742951,2,1.091446,1.143269,0.338665,0,0,1,0
3,3,1.044788,3,0.647982,0.593309,-1,0.509251,1,5.448665,-1.0,0.534212,0,0,0,0
4,0,-1.0,2,0.15608,3.833262,2,5.070687,2,4.020097,1.367253,-1.0,0,0,0,0
0,1,2.150672,0,1.269908,1.709524,-1,3.338647,3,1.05121,0.546947,0.545605,0,0,0,0
3,2,1.932261,1,0.740294,-1.0,2,0.635226,0,3.445936,0.521949,1.45323,1,1,0,0
1,0,0.200102,1,-1.0,0.877045,0,0.766925,2,0.456856,0.53445,0.437334,0,0,0,0
3,4,0.751895,3,-1.0,0.142543,3,-1.0,1,0.825163,0.630361,1.823662,1,1,0,0
2,2,0.344944,3,0.615371,0.312459,0,2.333093,0,0.585213,0.640409,0.325992,1,1,1,1
3,0,0.832766,4,2.556327,0.331941,1,1.072803,2,0.854248,0.081658,1.811014,1,1,0,0
2,4,0.499936,0,0.727455,0.526796,1,1.204064,2,0.134756,1.092659,8.701437,0,0,0,0
0,-1,-1.0,3,0.607746,0.768983,0,-1.0,1,6.045894,0.739934,-1.0,0,0,0,0
1,0,2.889729,4,1.482345,1.178902,1,0.98317,4,0.737487,0.487511,-1.0,0,0,0,0
-1,1,1.608416,3,5.017699,-1.0,1,0.342673,1,2.196686,1.0975,3.124433,0,0,1,0
4,1,2.73769,0,2.347972,0.976423,2,0.668769,-1,1.278039,0.994521,1.066934,0,0,0,0
0,1,0.201759,0,1.762848,1.39429,3,0.237868,1,0.762138,0.671882,0.310473,0,0,0,0
0,0,1.059688,0,15.657476,0.286564,0,2.06434,0,-1.0,-1.0,1.40399,1,1,0,0
0,2,2.629267,2,0.480749,1.075923,0,0.875914,1,0.400895,0.558839,1.241787,1,1,0,0
2,-1,4.509994,2,0.470143,4.197374,2,2.171645,0,0.79004,0.310679,0.531202,0,0,0,0
3,1,0.212654,-1,1.156698,-1.0,2,0.279591,2,0.622108,7.107021,0.511118,0,0,0,0
0,0,0.703643,1,4.549541,1.639961,4,4.145732,2,0.377651,-1.0,-1.0,0,0,0,0
1,2,2.81293,1,0.38997,1.49425,0,3.660904,1,0.503036,1.304137,-1.0,1,1,0,0
3,1,0.825077,2,5.780976,2.368527,3,0.207126,0,1.58591,13.416161,-1.0,0,0,0,0
2,3,0.402356,3,0.237136,1.332609,1,0.602975,1,2.403409,0.661201,0.460698,0,0,0,0
1,1,-1.0,4,0.885841,2.328828,2,0.672113,0,0.311464,1.58439,2.376268,0,0,0,0
2,0,0.387244,3,1.18942,1.660787,0,0.237427,2,0.414744,10.243992,0.769913,0,0,1,0
1,0,0.184722,1,0.413693,1.929547,1,0.771153,3,-1.0,0.192058,0.568744,0,0,0,0
0,3,1.060203,2,0.537281,1.556014,0,1.747335,-1,0.849202,3.795524,0.933816,1,1,1,0
2,0,2.450544,3,2.218055,0.36539,0,-1.0,0,0.693331,1.248726,1.628211,0,0,1,0
2,3,0.283378,1,4.227267,0.31013,1,0.180345,1,2.515317,0.603397,4.640013,0,0,0,0
3,0,1.293989,0,0.12068,0.702417,3,2.165147,2,1.202994,1.049672,1.420389,0,0,0,0
2,1,2.328609,0,1.1975,4.719206,2,0.453076,4,0.197276,0.696396,-1.0,1,1,0,0
3,1,0.997295,0,0.892875,0.842271,2,0.50345,2,0.449557,4.836796,2.077963,1,1,1,0
0,4,0.199749,2,1.113375,1.362825,1,5.372495,0,0.189933,-1.0,0.742587,0,0,0,0
1,4,1.471396,0,0.728501,0.139833,1,1.486842,1,0.835951,2.009369,2.437693,1,1,0,0
0,0,0.946819,0,-1.0,1.213783,-1,0.445277,2,0.264976,0.58925,1.890745,0,0,0,0
0,1,0.855128,0,4.675317,1.089706,2,0.304496,2,0.171855,1.3396,3.196707,1,1,0,0
2,0,0.578777,2,3.187795,-1.0,0,2.627126,3,0.128061,0.681944,-1.0,0,0,0,0
-1,1,1.090665,1,0.901235,1.337616,0,2.452346,0,7.274698,0.241734,1.120673,0,0,1,0
0,1,1.664988,2,-1.0,0.191862,2,0.602462,-1,0.255287,-1.0,0.618209,1,1,0,0
1,4,10.92057,0,0.543655,0.484155,1,0.283935,0,0.729309,1.416408,1.144385,1,1,0,0
3,4,1.118884,0,0.075347,2.703297,0,1.470495,-1,1.061284,-1.0,-1.0,0,0,0,0
0,1,4.531899,1,1.424499,1.170524,3,1.811077,3,1.12642,0.482671,0.849638,0,0,1,0
2,1,1.430115,1,2.182178,0.638617,2,0.688844,2,-1.0,3.26975,0.30739,1,1,0,0
2,3,0.905264,0,1.147863,0.586211,2,0.33182,2,0.950271,1.596531,1.581183,0,0,0,0
2,3,1.160148,0,0.917286,0.658367,0,-1.0,0,0.635337,1.162104,2.302964,0,0,1,0
0,0,0.294718,3,1.142688,1.174555,1,-1.0,0,1.245757,2.799023,1.370971,0,0,0,0
1,1,1.357793,2,0.426038,0.301001,4,0.614406,0,1.232976,0.719464,0.849931,1,1,1,0
3,1,-1.0,0,0.6068,3.078423,3,1.299388,0,1.052016,3.650017,0.751826,0,0,1,0
2,0,0.422035,0,0.846764,-1.0,0,1.434726,1,1.898171,0.515689,3.323456,0,0,0,0
0,0,1.116103,-1,2.007071,0.177807,0,3.1439,0,0.534867,1.033834,2.681888,1,1,0,0
3,0,3.300197,2,3.970366,2.69434,1,0.656598,3,0.818079,0.391997,0.346003,0,0,0,0
